"X_UWI_DISPLAY","UWI.x","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME","peak_CGR","CGR_longterm","CGR_1","CGR_2","CGR_3","CGR_6","CGR_12","CGR_18","CGR_24"
"02/12-10-080-17W6/0","102121008017W600",55.938098,-120.605905,2147.69,4435,2015-07-03,2014-11-16,"Horizontal","MONTNEY A","ENCANA CORPORATION",132.822754299924,,96.4679420773842,45.8266618268925,0,86.3222276487232,4.05565780081848,,
"02/12-11-081-17W6/0","102121108117W600",56.004769,-120.512616,1964.25,4635,2015-12-03,2015-09-24,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",3.82812562591484,,,,,,,,
"02/12-12-080-18W6/0","102121208018W600",55.914391,-120.665271,2187.03,3630,2014-09-02,2014-07-10,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/12-13-080-18W6/0","102121308018W600",55.923014,-120.656237,2187.31,4275,2012-12-03,2012-03-10,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.601722972284562,,0.487101196640472,,,,,,
"02/12-13-082-20W6/0","102121308220W600",56.09964,-120.965254,1797.56,3965,2014-09-18,2014-05-10,"Horizontal","MONTNEY A","CREW ENERGY INC.",0.97634939580057,,0.744263883307718,0.603920110693586,0.631380339683386,0.0589512359739865,0.0379134393106127,0,0
"02/12-15-081-17W6/0","102121508117W600",56.021107,-120.552773,1970.03,3852,2014-06-05,2014-03-17,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/12-17-083-25W6/0","102121708325W600",56.213578,-121.94032,2416.6,4466,2013-09-11,2013-02-23,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",202.636282112735,,83.7435886828439,,,,,,
"02/12-18-080-17W6/0","102121808017W600",55.928808,-120.633201,2187.32,3791,2012-12-06,2012-10-23,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/12-18-083-25W6/0","102121808325W600",56.210994,-121.970758,2364.33,4240,2012-06-02,2012-01-07,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",15.3486737694161,,0,0,0,0,0,0,
"02/12-26-080-16W6/0","102122608016W600",55.959723,-120.372176,1987.82,3444,2014-10-15,2014-08-29,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.391878406319778,,0,0,0,0,0,0,0
"02/12-26-080-18W6/0","102122608018W600",55.970828,-120.741714,2233.39,4114,2010-08-03,2010-05-17,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.185363405165066,,0.0727153940655739,0.0878424068098828,0,0,0,0,0
"02/12-28-080-20W6/0","102122808020W600",55.961042,-121.037836,2373.71,4582,2014-06-02,2013-07-18,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",117.15923039829,,5.23800628519971,0,0,0,0,0,0
"02/12-29-080-15W6/0","102122908015W600",55.960716,-120.294202,1953.25,3438,2013-02-22,2012-12-10,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",2.34101069101182,,2.24115260574281,2.26728164420345,1.94670504732967,,,,
"02/12-30-080-15W6/0","102123008015W600",55.962615,-120.319987,1971.74,3451,2015-03-21,2014-12-17,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,,,,
"02/12-31-083-25W6/0","102123108325W600",56.232953,-121.928723,2433.91,4050,2013-10-21,2013-06-21,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",1.61702955488066,,0,0,0,0,0,0,0
"02/13-03-080-17W6/0","102130308017W600",55.900004,-120.554805,2169.85,4030,2014-05-01,2013-09-26,"Horizontal","MONTNEY A","ENCANA CORPORATION",6.54330067434714,,0,6.03452567792594,4.90722795735724,4.67465052573479,2.04264891658199,1.76165575910377,1.4258580062383
"02/13-04-080-13W6/0","102130408013W600",55.899919,-119.95491,2002.63,3753,2010-11-21,2010-09-22,"Horizontal","MONTNEY UNDEFINED","BIRCHCLIFF ENERGY LTD.",1.01609756501034,,0.704135425183325,1.00829254815251,0,0,0,0,0
"02/13-06-080-15W6/0","102130608015W600",55.903348,-120.319909,2331.47,4078,2013-11-11,2013-08-02,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/13-08-080-18W6/0","102130808018W600",55.920151,-120.749655,2271.9,4443,2015-10-15,2015-04-15,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",4.96706687673975,,4.22514174017203,3.59040935030812,3.0424910599024,2.21509269172254,3.26302606146097,3.12940754745483,2.39469480186221
"02/13-08-080-19W6/0","102130808019W600",55.913358,-120.896783,2469.67,5677,2013-08-13,2013-06-05,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/13-10-081-21W6/0","102131008121W600",56.0012,-121.178503,2135.81,4290,2012-02-22,2010-08-11,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/13-11-081-17W6/0","102131108117W600",56.005313,-120.511526,1958.88,4688,2015-12-03,2015-07-10,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/13-12-080-18W6/0","102131208018W600",55.91485,-120.664625,2189.5,4009,2012-08-20,2012-04-11,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",1.5170244223675,,0,0,0,,,,
"02/13-12-081-17W6/0","102131208117W600",56.01939,-120.557767,1971.61,3963,2014-07-01,2014-04-17,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/13-13-081-19W6/0","102131308119W600",56.020535,-120.811945,2176.89,4065,2014-06-25,2014-02-09,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,0
"02/13-14-081-19W6/0","102131408119W600",56.038494,-120.898241,1954.8,4150,2014-04-26,2013-12-01,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,0
"02/13-17-081-18W6/0","102131708118W600",56.033808,-120.820218,2105.15,4087,2013-06-27,2013-03-21,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.97920561051281,,0.708336905243219,0.978539653288993,0.750187843322194,0.657405910156732,0.0842440766996927,0.2113133977317,0
"02/13-18-080-20W6/2","102131808020W602",55.929635,-121.098495,2508.25,4300,2011-10-14,2010-10-25,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.378648323371375,,0,0,0,0,0,0,0
"02/13-19-080-18W6/0","102131908018W600",55.950601,-120.78203,2302.96,4485,2009-10-24,2009-09-17,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",47.5338004913562,,22.6849370513495,0.0526306549859826,0,0.115897590148989,0,0,
"02/13-20-080-16W6/0","102132008016W600",55.94941,-120.45037,1923.92,3555,2014-06-12,2014-04-08,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/13-21-080-16W6/0","102132108016W600",55.952131,-120.424893,1989.25,3505,2011-06-16,2011-04-03,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/13-23-080-16W6/0","102132308016W600",55.95028,-120.370925,2014.63,3687,2013-07-15,2011-08-23,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",2.66763851046156,,0.629722855118972,0.561900664687726,0.442386557548012,0.347768586576588,0.46348931648946,0,0
"02/13-23-082-20W6/0","102132308220W600",56.118174,-120.996355,1859.54,3925,2015-05-27,2014-12-27,"Horizontal","MONTNEY A","CREW ENERGY INC.",253.193067610978,,156.628944358031,54.7900736490656,58.0689637909735,0.0926817025825332,57.1153130973382,39.6024810796121,35.3115020783154
"02/13-25-080-21W6/0","102132508021W600",55.956461,-121.130216,2425.06,4420,2010-12-19,2010-07-19,"Horizontal","MONTNEY A","PENGROWTH ENERGY CORPORATION",0.01,,0,0,0,0,,,
"02/13-26-083-25W6/0","102132608325W600",56.245033,-121.87605,2137.23,4886,2014-11-08,2014-09-24,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",0.01,,0,0,0,0,0,0,0
"02/13-28-080-20W6/0","102132808020W600",55.961035,-121.037171,2557.17,4808,2014-10-06,2014-02-15,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.41020235031899,,0,0,0,0,0,0,0
"02/13-28-080-21W6/0","102132808021W600",55.970188,-121.206845,2225.62,3718,2014-11-01,2014-09-24,"Horizontal","MONTNEY A","PENGROWTH ENERGY CORPORATION",12.351530351939,,1.05958011081027,1.09262664775001,0.798202368863289,0.824375457847026,1.0643782862883,,
"02/13-31-083-25W6/0","102133108325W600",56.233063,-121.928581,2437.76,4186,2013-10-30,2013-07-08,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",0.01,,0,0,0,0,0,0,0
"02/13-33-083-25W6/0","102133308325W600",56.232699,-121.886362,2280.58,3745,2014-08-07,2014-03-03,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",117.661563375431,,112.58056444858,103.364431958479,93.4303687870521,0,0,0,0
"02/13-34-080-16W6/0","102133408016W600",55.993124,-120.441876,2018.14,3797,2014-05-15,2014-04-21,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"02/13-34-081-20W6/0","102133408120W600",56.065729,-121.021831,1903.64,3734,2015-10-11,2015-08-04,"Horizontal","MONTNEY A","CREW ENERGY INC.",0.0574602514065511,,0,0,0,0,0,0.0129471334359468,0.016561440685776
"02/13-35-080-21W6/0","102133508021W600",55.970557,-121.156888,2440.59,4335,2011-04-11,2010-12-08,"Horizontal","MONTNEY A","PENGROWTH ENERGY CORPORATION",199.964578149606,,59.2649910269887,53.5205209760763,44.6892810695295,36.6939232292124,0,0,0
"02/13-35-083-25W6/0","102133508325W600",56.231279,-121.830536,2171.68,3882,2014-11-05,2014-06-23,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",2.59834919850152,,2.10543463767687,1.58397689687422,1.718374936609,1.44071069380328,0.878714456220513,0.655110592746039,0.684198514817774
"02/14-08-080-19W6/0","102140808019W600",55.913398,-120.896691,2615.7,5095,2013-09-02,2013-04-28,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/14-08-081-18W6/0","102140808118W600",56.020428,-120.812064,2181.18,4122,2014-06-29,2014-03-31,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",1.08273369860165,,0.0939096000730278,0.0917697645457295,0.10243203198717,0.148414920718428,0.106430880082765,0,0
"02/14-21-080-18W6/0","102142108018W600",55.952189,-120.737319,2199.91,3186,2012-12-10,2012-05-21,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",4.82853992746059,,3.21072668904731,0,0,,,,
"02/14-32-083-25W6/0","102143208325W600",56.232578,-121.903058,2433.51,3945,2012-10-10,2012-04-30,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",1.10766570638998,,0.514002248920419,0.33818209033932,0.549402922411454,0.347961722369839,0.475550516886031,0.394891176240231,0.377840970869517
"02/15-02-081-16W6/0","102150208116W600",55.983119,-120.375019,1855.31,3677,2014-07-02,2014-05-23,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.607568281158184,,0,0,0,0,0,0,0
"02/15-09-080-20W6/0","102150908020W600",55.909096,-121.034576,2566.28,5039,2014-04-07,2013-04-14,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/15-12-081-21W6/0","102151208121W600",56.008081,-121.101031,2102.29,4500,2013-06-28,2013-01-20,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/15-25-080-16W6/0","102152508016W600",55.962601,-120.319987,2136.23,4515,2015-03-23,2015-01-10,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",6.16002373055177,,4.20831153282816,2.34446725680863,1.33768013167194,0.75729664674275,1.76677383188239,0,
"02/15-30-080-18W6/0","102153008018W600",55.968701,-120.770878,2324.45,4403,2012-03-26,2011-07-22,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/15-32-080-18W6/0","102153208018W600",55.97911,-120.742415,2145.56,3970,2010-09-09,2010-07-01,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",6.77409395760615,,0,0,0,0,0,0.301446393041221,
"02/16-03-080-18W6/0","102160308018W600",55.919367,-120.750311,2342.96,4574,,2012-01-02,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.22081920914368,,0,0,0,0,0,0,0
"02/16-03-081-20W6/0","102160308120W600",55.995055,-121.063106,2064.81,4110,2013-04-14,2012-11-07,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/16-03-082-19W6/0","102160308219W600",56.083519,-120.872502,2034.05,3660,2015-06-29,2015-03-21,"Horizontal","MONTNEY A","CREW ENERGY INC.",0.01,,0,0,0,0,0,,
"02/16-04-082-19W6/0","102160408219W600",56.090721,-120.932852,1939.34,4115,2013-09-12,2013-08-18,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.274882236821826,,0.194947651636748,0,0,0,0,0,0
"02/16-06-081-20W6/0","102160608120W600",55.995431,-121.134936,2153.05,3677,2015-05-18,2014-03-26,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.24005339384693,,0.207624388210666,0,0,0,0,0,0
"02/16-07-080-18W6/0","102160708018W600",55.919621,-120.750767,2279.25,4840,2012-09-10,2012-06-05,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",74.2770845690724,,3.10890202347024,0,0,0.487168152131419,0,0.577410933000338,
"02/16-08-080-19W6/0","102160808019W600",55.913496,-120.896459,2609.86,4508,2013-09-05,2013-02-09,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",42.0077417256473,,2.79885358159888,8.76228548164785,9.14459465480995,0.796139642101701,0,0,0
"02/16-11-080-18W6/0","102161108018W600",55.931325,-120.714895,2156.71,3812,2012-01-25,2011-12-07,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/16-13-082-20W6/0","102161308220W600",56.11801,-120.996739,1813.03,3356,2015-03-05,2014-10-28,"Horizontal","MONTNEY A","CREW ENERGY INC.",0.625360492462531,,0.0425979363792797,0.112560289225791,0,0.0403753509541589,0.427447245818272,0,0
"02/16-14-080-18W6/0","102161408018W600",55.950227,-120.715822,2289.89,4216,2015-08-15,2015-07-05,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/16-16-080-21W6/0","102161608021W600",55.927839,-121.189334,2650.43,4420,,2010-10-28,"Horizontal",,"SHELL CANADA LIMITED",0.451730483381145,,0.0923376097637223,0.0130117787897646,0,0,0,,
"02/16-17-080-18W6/0","102161708018W600",55.929682,-120.741318,2241.31,4498,2009-07-22,2009-05-26,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,
"02/16-18-081-17W6/0","102161808117W600",56.034357,-120.663606,2005.29,3847,2015-09-19,2015-01-25,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",368.967293220945,,126.377077409677,80.4532182394182,,,,,
"02/16-19-080-15W6/0","102161908015W600",55.95416,-120.34963,2206.79,3823,2015-10-15,2015-08-18,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"02/16-20-080-16W6/0","102162008016W600",55.966435,-120.481236,1986.81,4060,2013-08-21,2013-07-11,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",1.48557114654446,,0,0,0,0,0,0,0
"02/16-23-080-20W6/0","102162308020W600",55.961003,-121.037187,2394.88,4405,2014-06-15,2013-12-21,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",,,,,,,,,
"02/16-23-081-19W6/0","102162308119W600",56.050637,-120.878274,2074.71,4162,2011-10-29,2011-07-29,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,0
"02/16-27-083-25W6/0","102162708325W600",56.244909,-121.87628,2145.9,4356,2014-11-08,2014-07-25,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",0.01,,0,0,0,0,0,0,0
"02/16-28-080-18W6/0","102162808018W600",55.968815,-120.770106,2236.56,3915,2010-10-08,2010-03-15,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"02/16-29-080-20W6/0","102162908020W600",55.975046,-121.114976,2352.09,4368,2012-09-15,2012-01-15,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.555136230639796,,0.483360553795939,0.175210021097294,0.172952777023037,0.0780993456755415,0.328846978126288,0,0
"02/16-30-083-25W6/0","102163008325W600",56.231513,-121.927615,2002.22,2005,,2012-01-01,"Vertical",,"PROGRESS ENERGY CANADA LTD.",2.28818757251109,,,,,,,,
"02/16-31-081-19W6/0","102163108119W600",56.071779,-120.990012,1846.64,3952,2013-06-29,2012-01-19,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.234845116880845,,0.206275000878227,0.171104681690831,0.177669355662526,0,0,0,0
"02/16-32-083-25W6/0","102163208325W600",56.232605,-121.886536,2230.71,3857,2014-08-07,2014-03-26,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",1.44440138258573,,1.07943603251454,0.925237947627993,0.833426997473503,0.695749569445636,0.795444757127298,,
"02/16-33-081-19W6/2","102163308119W602",56.065916,-120.870247,1893.28,3818,2010-12-20,2010-07-07,"Horizontal","MONTNEY A","CREW ENERGY INC.",54.1467102421066,,29.1841691457191,30.5027041406782,24.8537749421884,20.9589846598522,17.3722858011412,,
"02/16-33-083-25W6/0","102163308325W600",56.231334,-121.867482,2197.85,3625,2013-08-24,2012-12-29,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",0.01,,0,0,0,0,0,,
"02/16-34-083-25W6/0","102163408325W600",56.230904,-121.831231,2198.99,4134,2014-10-31,2014-03-04,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",1.50880826300191,,1.3847895917338,0.833672050986432,0.779962215395262,0.874091164112809,0.563233739651342,0.749003484617037,0
"02/16-35-081-19W6/0","102163508119W600",56.074246,-120.866911,1880.55,3082,2009-11-08,2009-09-20,"Horizontal","MONTNEY A","CREW ENERGY INC.",100.518941604348,,,,,,,,
"03/01-10-080-18W6/0","103011008018W600",55.919898,-120.749198,2273.98,4255,2014-04-20,2012-05-12,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,,,,
"03/01-11-080-18W6/0","103011108018W600",55.922069,-120.714896,2179.33,3770,2014-01-23,2013-12-12,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",81.793956797258,,73.9086507722809,3.92680269725449,0,0,0,0,0
"03/01-16-081-17W6/0","103011608117W600",56.024031,-120.6064,2002.37,3687,2015-10-18,2015-08-10,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",2.12363680032182,,1.01378257381992,0.932968204554486,0.359682437993316,0.411617967668113,0.119989544144382,0.0891946220399162,0.144659114561472
"03/01-19-080-15W6/0","103011908015W600",55.947554,-120.349574,2258.36,3930,2015-10-15,2015-08-26,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.54922991080085,,0.482225574156351,0.189675412449483,0.173974391234038,0.0827917283394709,0.14732907826555,0,0
"03/01-23-080-18W6/0","103012308018W600",55.950317,-120.71565,2408.04,4080,2015-08-15,2015-06-09,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",1.02605621082473,,0,0,0,0,0,0,0
"03/01-28-083-25W6/0","103012808325W600",56.234671,-121.896743,2404.43,4335,2011-12-22,2011-07-16,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD.",,,,,,,,,
"03/01-31-080-16W6/0","103013108016W600",55.980397,-120.519802,2055.02,4573,2014-03-01,2014-01-31,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.620208725662155,,0,0,0,0,0,0,0
"03/02-12-081-21W6/0","103021208121W600",56.007722,-121.101079,2253.37,4505,2013-07-02,2012-08-27,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"03/02-31-080-18W6/0","103023108018W600",55.968793,-120.770812,2245.52,4182,2012-04-03,2011-06-20,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.476364019725278,,0.18063956711295,0.184655174023415,0.176912561069355,0.351718323528555,0.197702583121387,,
"03/03-17-080-18W6/0","103031708018W600",55.92032,-120.749297,2450.38,4763,2015-11-13,2015-01-31,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,,,
"03/03-24-081-19W6/0","103032408119W600",56.026083,-120.802578,2114.14,4260,2014-07-18,2014-03-03,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",3.46581771797318,,0.326048602277467,2.11482100608901,2.58069051462821,0.915882203670701,0,0,0
"03/04-03-082-19W6/0","103040308219W600",56.073865,-120.864796,1858.95,3562,2013-04-26,2013-04-12,"Horizontal","MONTNEY A","CREW ENERGY INC.",0.981079116057044,,0,0,0,0,0,0,0
"03/04-06-080-15W6/0","103040608015W600",55.896942,-120.316106,2189.91,3893,2014-10-11,2014-06-11,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.43566666339964,,0.201143490735305,0.423181887373859,0.353472238040832,0,0,0,0
"03/04-08-081-16W6/0","103040808116W600",55.993609,-120.441459,2043.49,4276,2015-07-26,2015-01-12,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,,,,
"03/04-15-081-21W6/0","103041508121W600",56.010405,-121.176768,2172.8,4043,2014-11-15,2014-08-06,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.181131940720072,,0,0,0,0,0,0,0
"03/04-17-081-20W6/0","103041708120W600",56.01652,-121.051852,2054.66,5002,2015-06-16,2014-12-01,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,,
"03/04-20-080-18W6/0","103042008018W600",55.939429,-120.751011,2313.28,4375,2012-03-03,2011-07-08,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.61894046195364,,0.0514688978616914,0.108716205728714,0,0,0.42687724260838,0,0
"03/04-20-081-17W6/0","103042008117W600",56.024705,-120.607043,2041.24,3837,2013-09-24,2013-05-19,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.243082874263105,,0.0792992610401865,0.178486569082898,0.0818888240932549,0.0770467023207842,0,0,0
"03/04-31-080-15W6/0","103043108015W600",55.97241,-120.31645,1911.57,3769,2015-04-17,2015-02-08,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"03/05-06-080-15W6/0","103050608015W600",55.897075,-120.316106,2182.95,3798,2014-10-10,2014-05-06,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",8.46070751151212,,0.136260988341256,0.186927653309919,0.0945106215134952,0.0944099176013871,,,
"03/05-13-080-18W6/0","103051308018W600",55.923059,-120.656186,2182.37,4185,2012-05-24,2012-02-24,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",61.2897827484133,,0.0306110580994651,0,0,0,0,0,0
"03/05-15-081-21W6/0","103051508121W600",56.010666,-121.176789,2098.24,4018,2014-12-03,2014-04-18,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.632575553696524,,0.554403176540341,0.43024562145749,0.481157332813075,0.38996680433773,0.432652896043467,0,0
"03/05-17-081-20W6/0","103051708120W600",56.016646,-121.051792,2161.22,5246,2015-06-09,2015-02-17,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",1071.42329581164,,33.0738812027944,6.61656036524902,6.36666222588979,3.71937205699681,2.53725764236493,16.7605872871782,14.9902160293561
"03/05-18-080-17W6/0","103051808017W600",55.925043,-120.638701,2199.18,3638,2015-01-29,2014-11-22,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.604941108344801,,0.0440814466014437,0.092247483257576,0,0.0415005656528814,0.425979363792797,0,0
"03/05-23-081-19W6/0","103052308119W600",56.039028,-120.898,1968.99,3881,2012-07-27,2011-12-07,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",1.60732349512747,,0,0.516061021369052,0.53674819123975,0.434544912549788,0.326997359743285,0.378275270836034,0
"03/05-28-080-20W6/0","103052808020W600",55.960948,-121.037885,2396.55,4598,2014-11-05,2013-08-26,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"03/05-30-080-15W6/0","103053008015W600",55.962503,-120.319987,2145.99,3608,2015-03-24,2014-11-24,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",2.88454826919919,,2.41295500187641,2.03336104805282,1.73202116396143,1.28909371002282,1.83825119645024,0.673792453755907,1.3961191979343
"03/05-30-080-18W6/0","103053008018W600",55.950814,-120.78139,2335.63,4592,2012-11-10,2012-05-22,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,,,
"03/05-31-080-15W6/0","103053108015W600",55.972543,-120.31645,1907.97,3592,2015-04-16,2015-01-14,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",8.27101881867677,,5.07401027169292,7.16229821872405,4.51135560744264,2.34335592312062,0.614592191923018,0.499431608689685,3.50255546066072
"03/06-09-080-20W6/0","103060908020W600",55.908913,-121.034821,2647.58,4868,2014-03-29,2013-12-03,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",1.52333034336309,,1.3682796311258,0.815437367744797,0.671694548457899,0.816054243112966,0.788354968832158,0.871670652964237,0.85947159114455
"03/06-20-080-18W6/0","103062008018W600",55.939551,-120.750925,2247.97,4384,2012-03-22,2011-08-28,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,,,
"03/07-12-081-21W6/0","103071208121W600",56.007786,-121.101069,2125.72,4530,2013-06-16,2012-09-22,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",1.72464637798349,,0,0,0,0,0,0,0
"03/07-17-081-18W6/0","103071708118W600",56.026298,-120.802169,2089.62,3914,2014-07-27,2014-05-14,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,0
"03/07-21-080-17W6/0","103072108017W600",55.928113,-120.553667,2138.69,5308,2015-07-22,2015-02-10,"Horizontal","MONTNEY A","ENCANA CORPORATION",1.41163634098091,,0,0,0.788622034366901,,,,
"03/07-29-081-19W6/0","103072908119W600",56.038384,-120.898349,1998.54,4346,2014-04-29,2014-01-16,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED",26.4188602882195,,22.2966714510466,20.9711780164382,22.7470342622234,7.14786213127275,,,
"03/07-31-080-18W6/0","103073108018W600",55.968853,-120.770769,2236.78,4102,2012-03-07,2011-05-30,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,,,,
